event_id,origin_time,origin_year,magnitude,magnitude_type,depth_km,latitude,longitude,region_code,num_responses,max_cdi,severe_label,sequence_id,role
us2000ftxe,2018-07-02T11:53:21Z,2018,5.2,mb,37.82,41.2557,142.7104,G+040+0140,15,4.3,0,SEQ_us2000ftxe,train
us2000fvfq,2018-07-03T04:25:53Z,2018,5.2,mww,126.0,14.0197,120.6404,G+010+0120,67,3.2,0,SEQ_us2000fvfq,development
us2000fvnq,2018-07-03T09:59:54Z,2018,5.7,mww,97.0,5.8959,125.1334,G+000+0120,27,5.4,0,SEQ_us2000fvnq,train
us2000fwnu,2018-07-04T09:01:09Z,2018,5.1,mww,22.0,41.4466,19.5828,G+040+0010,94,5.6,0,SEQ_us2000fwnu,train
us2000fz0q,2018-07-07T11:23:50Z,2018,5.9,mww,40.0,35.1073,140.6424,G+030+0140,311,5.6,0,SEQ_us2000fz0q,development
ak0188rwahak,2018-07-10T01:08:21Z,2018,5.0,mw,113.4,62.9789,-150.6358,G+060-0160,221,3.6,0,SEQ_ak0188d4oyaj,development
us2000g3up,2018-07-13T09:46:49Z,2018,6.4,mww,167.0,-18.9279,169.0467,G-020+0160,30,3.4,0,SEQ_us2000g3up,train
us2000g6w8,2018-07-17T08:54:41Z,2018,5.1,mww,35.0,18.4075,-103.369,G+010-0110,13,3.3,0,SEQ_us2000g6w8,train
us2000g8gz,2018-07-19T05:39:34Z,2018,5.1,mb,47.77,3.4257,-74.5982,G+000-0080,189,6.6,1,SEQ_us2000g8gz,development
us2000g8sc,2018-07-19T13:31:53Z,2018,5.8,mww,48.46,17.9318,-97.7158,G+010-0100,130,6.3,1,SEQ_us2000g8sc,development
us2000g8tr,2018-07-19T14:16:27Z,2018,5.8,mww,21.39,54.443,-160.7975,G+050-0170,12,3.4,0,SEQ_us2000g8tr,train
us2000gb4d,2018-07-22T10:07:27Z,2018,5.8,mww,12.0,34.5909,46.1661,G+030+0040,31,8.6,1,SEQ_us2000gb4d,train
us2000gbea,2018-07-22T20:39:17Z,2018,5.6,mww,10.0,30.4313,57.4531,G+030+0050,28,5.8,0,SEQ_us2000gbea,train
us2000gcpa,2018-07-24T14:44:52Z,2018,5.6,mww,10.0,41.8105,-126.8616,G+040-0130,21,3.8,0,SEQ_us2000gcpa,train
us2000gfiz,2018-07-27T20:42:02Z,2018,5.3,mww,45.13,12.6931,-88.1963,G+010-0090,11,4.1,0,SEQ_us2000gfiz,train
us2000ggbs,2018-07-28T22:47:38Z,2018,6.4,mww,14.0,-8.2395,116.508,G-010+0110,404,5.5,0,SEQ_us2000ggbs,train
us2000ggpr,2018-07-29T14:10:22Z,2018,5.3,mww,10.0,44.0248,-128.7797,G+040-0130,12,3.1,0,SEQ_us2000ggpr,train
us2000gi03,2018-07-31T08:42:20Z,2018,5.5,mww,10.9,37.1788,141.0967,G+030+0140,40,3.8,0,SEQ_us2000gi03,train
us1000g3ub,2018-08-05T11:46:38Z,2018,6.9,mww,34.0,-8.2581,116.4375,G-010+0110,802,9.0,1,SEQ_us2000ggbs,train
us1000g3uy,2018-08-05T12:49:55Z,2018,5.5,mb,31.26,-8.358,116.1402,G-010+0110,38,5.0,0,SEQ_us2000ggbs,train
us1000g3vu,2018-08-05T16:49:41Z,2018,5.0,mb,10.0,-8.2702,116.2412,G-010+0110,10,6.2,1,SEQ_us2000ggbs,train
us1000g3yg,2018-08-06T00:28:18Z,2018,5.3,mww,10.0,-8.3667,116.3062,G-010+0110,18,2.5,0,SEQ_us2000ggbs,train
us1000g461,2018-08-06T15:50:55Z,2018,5.1,mww,26.01,-8.3988,116.0135,G-010+0110,157,4.8,0,SEQ_us2000ggbs,train
us1000g496,2018-08-06T18:21:19Z,2018,5.3,mww,22.5,-8.2479,116.364,G-010+0110,48,4.3,0,SEQ_us2000ggbs,train
us1000g4th,2018-08-07T15:12:57Z,2018,5.5,mww,14.47,37.8857,144.0549,G+030+0140,12,2.7,0,SEQ_us1000g4th,train
us1000g4v6,2018-08-07T15:53:59Z,2018,5.3,mww,146.36,6.7814,-72.9952,G+000-0080,126,4.6,0,SEQ_us1000g4v6,train
us1000g5n1,2018-08-09T05:25:32Z,2018,5.9,mww,15.0,-8.3065,116.2304,G-010+0110,217,6.7,1,SEQ_us2000ggbs,train
us1000g60s,2018-08-09T19:21:51Z,2018,5.6,mww,18.0,13.5731,-91.2308,G+010-0100,28,3.1,0,SEQ_us1000g60s,train
us1000g6wx,2018-08-11T15:38:33Z,2018,5.1,mww,10.0,41.5869,20.1018,G+040+0020,80,5.3,0,SEQ_us1000g6wx,development
ak018aap2cqu,2018-08-12T14:58:53Z,2018,6.4,mw,15.8,69.5762,-145.291,G+060-0150,104,5.4,0,SEQ_ak018aap2cqu,train
ak018aasz24z,2018-08-12T21:15:00Z,2018,6.0,mw,16.2,69.5227,-144.3388,G+060-0150,20,5.5,0,SEQ_ak018aap2cqu,train
us1000gaq7,2018-08-16T18:19:05Z,2018,5.3,mww,11.59,41.8753,14.8084,G+040+0010,76,6.6,1,SEQ_us1000gaq7,train
us1000gbi4,2018-08-17T15:35:01Z,2018,6.5,mww,529.0,-7.3718,119.8017,G-010+0110,173,5.4,0,SEQ_us1000gbi4,development
us1000gc0k,2018-08-17T23:22:24Z,2018,6.1,mww,15.0,8.7791,-83.1527,G+000-0090,165,7.1,1,SEQ_us1000gc0k,train
us1000gcek,2018-08-18T19:39:07Z,2018,5.6,mww,10.0,8.802,-77.2506,G+000-0080,11,4.1,0,SEQ_us1000gcek,train
us1000gcii,2018-08-19T00:19:40Z,2018,8.2,mww,600.0,-18.1125,-178.153,G-020-0180,36,5.0,0,SEQ_us1000gcii,train
us1000gcvr,2018-08-19T04:10:22Z,2018,6.3,mww,16.0,-8.3366,116.5993,G-010+0110,137,5.8,0,SEQ_us2000ggbs,train
us1000gda5,2018-08-19T14:56:27Z,2018,6.9,mww,21.0,-8.319,116.6272,G-010+0110,539,7.5,1,SEQ_us2000ggbs,train
us1000gdaz,2018-08-19T15:16:35Z,2018,5.8,mb,10.0,-8.3511,116.5565,G-010+0110,14,5.3,0,SEQ_us2000ggbs,train
us1000gez7,2018-08-21T21:31:47Z,2018,7.3,mww,146.82,10.7731,-62.9019,G+010-0070,1173,7.5,1,SEQ_us1000gez7,development
us1000gf8u,2018-08-22T09:31:45Z,2018,6.2,mww,10.0,43.5637,-127.7166,G+040-0130,168,5.3,0,SEQ_us2000ggpr,train
us1000gfc8,2018-08-22T13:27:48Z,2018,5.8,mww,108.0,10.6593,-62.9288,G+010-0070,173,5.0,0,SEQ_us1000gez7,development
us1000gfiy,2018-08-22T18:03:07Z,2018,5.3,mww,16.92,16.6048,-98.7299,G+010-0100,24,3.4,0,SEQ_us1000gfiy,train
us1000gfrs,2018-08-22T22:48:42Z,2018,5.1,mb,70.95,-9.0829,114.8224,G-010+0110,272,3.7,0,SEQ_us1000gfrs,train
us1000ghbd,2018-08-25T18:33:15Z,2018,5.5,mww,11.58,-8.422,116.9263,G-010+0110,31,5.2,0,SEQ_us2000ggbs,train
us1000ghda,2018-08-25T22:13:25Z,2018,6.0,mww,10.0,34.6111,46.2422,G+030+0040,109,5.9,0,SEQ_us1000ghda,train
us1000ghwz,2018-08-27T09:16:04Z,2018,5.0,mwr,54.77,-29.7178,-71.5452,G-030-0080,14,5.8,0,SEQ_us1000ghwz,development
us1000gigb,2018-08-28T04:51:40Z,2018,5.2,mww,35.03,-29.6839,-71.3635,G-030-0080,18,4.4,0,SEQ_us1000ghwz,development
us1000gj2a,2018-08-28T18:36:32Z,2018,5.2,mww,40.0,-9.0219,110.1451,G-010+0110,28,3.8,0,SEQ_us1000gj2a,train
us1000gj78,2018-08-28T22:35:13Z,2018,6.4,mww,55.0,16.8044,146.8395,G+010+0140,45,4.1,0,SEQ_us1000gj78,train
us2000h52e,2018-08-29T21:33:42Z,2018,5.4,mww,14.0,8.6677,-83.129,G+000-0090,35,5.4,0,SEQ_us1000gc0k,train
us2000h5w7,2018-08-31T07:12:25Z,2018,5.1,mww,10.44,39.3299,21.683,G+030+0020,23,3.9,0,SEQ_us2000h5w7,development
us2000h5yi,2018-08-31T13:25:01Z,2018,5.0,mww,96.26,-32.2062,-70.4787,G-040-0080,28,6.1,1,SEQ_us2000h5yi,train
us2000h5z6,2018-08-31T14:40:27Z,2018,5.5,mww,116.3,13.5571,120.8426,G+010+0120,12,4.1,0,SEQ_us2000h5z6,train
us2000h8dj,2018-09-04T20:11:19Z,2018,5.4,mww,39.53,36.4802,141.392,G+030+0140,82,5.0,0,SEQ_us2000h8dj,train
us2000h8ty,2018-09-05T18:07:59Z,2018,6.6,mww,35.0,42.6861,141.9294,G+040+0140,99,8.1,1,SEQ_us2000h8ty,train
us2000h8y2,2018-09-05T20:16:41Z,2018,5.1,mwr,113.14,-34.4405,-70.5143,G-040-0080,33,3.4,0,SEQ_us2000h8y2,train
us2000h9e2,2018-09-06T15:49:18Z,2018,7.9,mww,670.81,-18.4743,179.3502,G-020+0170,27,7.0,1,SEQ_us2000h9e2,train
us2000ha13,2018-09-07T02:12:06Z,2018,6.2,mww,110.5,-2.2532,-78.7903,G-010-0080,108,5.6,0,SEQ_us2000ha13,train
us2000ha1k,2018-09-07T02:39:17Z,2018,5.8,mww,93.13,-28.8696,-69.9459,G-030-0070,20,5.0,0,SEQ_us2000ha1k,development
us2000haxi,2018-09-08T07:16:49Z,2018,6.2,mww,10.0,7.2377,126.4779,G+000+0120,30,6.6,1,SEQ_us2000haxi,train
us2000hc2z,2018-09-10T20:22:24Z,2018,5.0,mww,10.0,-8.1902,116.5118,G-010+0110,13,3.8,0,SEQ_us2000ggbs,train
us2000hc6y,2018-09-10T23:02:56Z,2018,5.1,mwr,108.14,37.2304,30.6131,G+030+0030,63,4.6,0,SEQ_us2000hc6y,train
us2000hd8v,2018-09-12T04:50:46Z,2018,5.3,mww,10.0,26.3711,90.1611,G+020+0090,142,6.0,1,SEQ_us2000hd8v,train
us2000hdam,2018-09-12T06:21:48Z,2018,5.3,mww,50.02,36.185,31.0563,G+030+0030,45,3.8,0,SEQ_us2000hdam,train
us2000hdas,2018-09-12T06:29:53Z,2018,5.4,mww,103.0,12.1932,-86.7841,G+010-0090,38,4.2,0,SEQ_us2000hdas,development
us2000hewm,2018-09-15T00:08:21Z,2018,5.7,mww,9.32,26.7302,129.6429,G+020+0120,15,3.4,0,SEQ_us2000hewm,development
us2000hfcw,2018-09-16T04:56:25Z,2018,5.3,mww,10.0,-34.3146,116.759,G-040+0110,184,5.9,0,SEQ_us2000hfcw,train
us2000hivv,2018-09-23T05:32:11Z,2018,5.3,mww,61.2,-24.3507,-70.041,G-030-0080,20,3.5,0,SEQ_us2000hivv,development
us2000hiw5,2018-09-23T05:45:50Z,2018,5.2,mww,19.82,19.6495,-71.2739,G+010-0080,159,5.4,0,SEQ_us2000hiw5,train
us2000hiwb,2018-09-23T05:52:15Z,2018,5.8,mww,32.0,12.2222,146.2385,G+010+0140,42,3.8,0,SEQ_us2000hiwb,train
us1000h3p4,2018-09-28T10:02:45Z,2018,7.5,mww,20.0,-0.2559,119.8462,G-010+0110,40,8.6,1,SEQ_us1000h3p4,train
us1000h3s0,2018-09-28T12:32:43Z,2018,5.4,mb,27.44,15.1157,-60.3912,G+010-0070,40,5.3,0,SEQ_us1000h3s0,train
us1000h5c4,2018-10-01T21:43:03Z,2018,5.3,mww,119.8,16.7656,-94.0096,G+010-0100,20,5.4,0,SEQ_us1000h5c4,train
us1000h8an,2018-10-07T00:11:51Z,2018,5.9,mww,24.0,20.0343,-73.0128,G+020-0080,179,5.5,0,SEQ_us1000h8an,train
us1000h8gb,2018-10-07T17:57:21Z,2018,5.1,mww,10.0,-8.361,116.8232,G-010+0110,17,4.3,0,SEQ_us2000ggbs,train
us1000h8hi,2018-10-07T20:00:18Z,2018,5.4,mww,23.0,20.0414,-73.0143,G+020-0080,33,4.6,0,SEQ_us1000h8an,train
us1000ha6q,2018-10-10T18:44:55Z,2018,6.0,mww,9.0,-7.4525,114.4553,G-010+0110,142,5.4,0,SEQ_us1000ha6q,train
us1000haxq,2018-10-12T04:15:47Z,2018,5.2,mww,34.51,35.7549,140.7582,G+030+0140,62,4.1,0,SEQ_us1000haxq,development
us1000hbcu,2018-10-12T21:09:49Z,2018,5.7,mww,64.33,14.1973,-91.1973,G+010-0100,64,4.1,0,SEQ_us1000hbcu,train
us1000hfc9,2018-10-21T21:08:56Z,2018,5.1,mww,68.88,-1.8538,-79.874,G-010-0080,18,6.0,1,SEQ_us1000hfc9,train
us1000hfgn,2018-10-22T05:39:39Z,2018,6.5,mww,10.0,49.2586,-129.4124,G+040-0130,55,3.4,0,SEQ_us1000hfgn,train
us1000hfgv,2018-10-22T06:16:26Z,2018,6.8,mww,10.0,49.3346,-129.289,G+040-0130,170,3.8,0,SEQ_us1000hfgn,train
us1000hfh3,2018-10-22T06:22:48Z,2018,6.5,mww,10.0,49.297,-129.7237,G+040-0130,26,2.0,0,SEQ_us1000hfgn,train
us1000hfk1,2018-10-22T10:47:18Z,2018,5.0,mb,43.05,37.5457,141.4753,G+030+0140,17,3.4,0,SEQ_us1000hfk1,development
us1000hfn8,2018-10-22T16:27:00Z,2018,5.2,mww,10.0,49.0689,-128.9922,G+040-0130,10,3.4,0,SEQ_us1000hfgn,train
us1000hfxx,2018-10-23T04:34:58Z,2018,5.8,mww,30.0,24.1153,122.6027,G+020+0120,48,3.4,0,SEQ_us1000hfxx,train
us1000hg5i,2018-10-23T16:04:04Z,2018,5.7,mww,31.0,23.9912,122.6791,G+020+0120,30,3.4,0,SEQ_us1000hfxx,train
us1000hh6r,2018-10-25T18:36:09Z,2018,5.7,mww,40.0,38.3158,141.785,G+030+0140,43,4.1,0,SEQ_us1000hfk1,development
us1000hhay,2018-10-25T22:22:54Z,2018,5.1,mb,10.0,37.4501,20.5853,G+030+0020,22,4.8,0,SEQ_us1000hhay,train
us1000hhb1,2018-10-25T22:54:52Z,2018,6.8,mww,14.0,37.5203,20.5565,G+030+0020,315,7.7,1,SEQ_us1000hhay,train
ak018dsf3btv,2018-10-27T16:57:28Z,2018,5.1,mw,14.8,65.2283,-151.5744,G+060-0160,47,3.0,0,SEQ_ak018dsf3btv,train
us1000hi43,2018-10-28T00:38:11Z,2018,5.5,mww,151.0,45.6575,26.3972,G+040+0020,562,5.3,0,SEQ_us1000hi43,train
us1000hiup,2018-10-30T02:13:39Z,2018,6.1,mww,225.48,-39.057,174.9584,G-040+0170,52,5.5,0,SEQ_us1000hiup,development
us2000i5mj,2018-11-01T22:19:51Z,2018,6.2,mww,102.0,-19.5827,-69.2656,G-020-0070,69,6.2,1,SEQ_us2000i5mj,train
us2000i5s1,2018-11-02T07:53:54Z,2018,5.4,mww,28.2,33.6719,135.1475,G+030+0130,26,3.4,0,SEQ_us2000i5s1,train
us1000hpej,2018-11-08T21:07:01Z,2018,5.2,mww,10.0,-34.3508,116.8388,G-040+0110,397,5.3,0,SEQ_us1000hpej,train
us1000hpmp,2018-11-09T09:20:30Z,2018,5.4,mww,10.0,8.7153,-83.2612,G+000-0090,57,5.0,0,SEQ_us1000hpmp,train
us1000hqbh,2018-11-10T17:15:46Z,2018,5.2,mww,52.39,23.9724,93.3925,G+020+0090,75,4.2,0,SEQ_us1000hqbh,train
us1000hqkp,2018-11-11T14:03:59Z,2018,6.3,mww,10.0,15.5653,-49.8719,G+010-0050,10,2.7,0,SEQ_us1000hqkp,train
us1000hrpc,2018-11-14T17:23:31Z,2018,5.0,mb,68.09,-9.0392,115.4621,G-010+0110,208,4.3,0,SEQ_us1000hrpc,train
us1000hub0,2018-11-20T06:38:06Z,2018,5.4,mww,57.44,-9.8483,-78.5753,G-010-0080,10,4.3,0,SEQ_us1000hub0,development
ak018exsi6u4,2018-11-21T18:21:44Z,2018,5.6,mw,143.3,59.955,-153.2658,G+050-0160,599,3.8,0,SEQ_ak018exsi6u4,train
us1000hw7f,2018-11-24T20:41:13Z,2018,5.2,mww,18.92,9.3095,-70.6681,G+000-0080,13,5.4,0,SEQ_us1000hw7f,train
us1000hwdw,2018-11-25T16:37:32Z,2018,6.3,mww,18.0,34.3609,45.7443,G+030+0040,136,7.3,1,SEQ_us1000hwdw,train
us1000hwix,2018-11-25T23:57:25Z,2018,5.7,mww,16.0,23.4043,118.5785,G+020+0110,72,3.9,0,SEQ_us1000hwix,train
ak018fcnsk91,2018-11-30T17:29:29Z,2018,7.1,mw,46.7,61.3464,-149.9552,G+060-0150,2342,7.5,1,SEQ_ak018fcnsk91,train
ak018fcntv5m,2018-11-30T17:35:37Z,2018,5.8,mw,40.8,61.2822,-149.9571,G+060-0150,122,7.6,1,SEQ_ak018fcnsk91,train
us1000hyge,2018-11-30T18:00:06Z,2018,5.2,mww,40.2,61.459,-149.9541,G+060-0150,79,8.1,1,SEQ_ak018fcnsk91,train
ak018fcpk9xi,2018-11-30T20:26:55Z,2018,5.0,ml,37.7,61.384,-150.0795,G+060-0160,172,7.8,1,SEQ_ak018fcnsk91,train
ak018fe58vlz,2018-12-01T07:07:37Z,2018,5.0,mw,51.3,61.4833,-149.9362,G+060-0150,68,7.1,1,SEQ_ak018fcnsk91,train
ak018fe5jk85,2018-12-01T07:57:22Z,2018,5.1,mw,42.9,61.3548,-149.9913,G+060-0150,234,5.8,0,SEQ_ak018fcnsk91,train
us1000hzjp,2018-12-01T13:27:21Z,2018,6.4,mww,136.0,-7.3841,128.7065,G-010+0120,44,4.6,0,SEQ_us1000hzjp,development
us1000i02j,2018-12-01T23:55:24Z,2018,5.5,mww,10.0,-33.9216,-72.401,G-040-0080,17,6.8,1,SEQ_us1000i02j,train
us1000i2gt,2018-12-05T04:18:08Z,2018,7.5,mww,10.0,-21.9496,169.4266,G-030+0160,17,3.4,0,SEQ_us1000i2gt,train
us1000i2xc,2018-12-05T17:12:13Z,2018,5.0,mww,34.75,-33.6578,-71.6324,G-040-0080,139,5.4,0,SEQ_us1000i02j,train
us1000i36p,2018-12-06T01:02:46Z,2018,5.5,mww,12.0,-8.3948,116.0135,G-010+0110,85,4.1,0,SEQ_us1000hrpc,train
us1000i5c1,2018-12-09T15:15:40Z,2018,5.1,mb,16.6,23.9818,121.586,G+020+0120,11,3.1,0,SEQ_us1000i5c1,train
us2000itxb,2018-12-15T21:21:03Z,2018,5.1,mww,19.28,23.7656,122.001,G+020+0120,18,3.1,0,SEQ_us1000i5c1,train
us2000iu4a,2018-12-16T14:26:19Z,2018,5.8,mww,10.0,-23.3226,112.4979,G-030+0110,15,5.2,0,SEQ_us2000iu4a,development
us2000iw7g,2018-12-22T05:37:38Z,2018,5.6,mww,16.0,-20.6428,32.8029,G-030+0030,64,5.7,0,SEQ_us2000iw7g,train
us2000ixky,2018-12-26T02:19:14Z,2018,5.0,mwr,1.0,37.63,15.1,G+030+0010,47,7.5,1,SEQ_us2000ixky,train
us2000iy0q,2018-12-27T08:59:11Z,2018,5.4,mww,8.0,10.2636,-67.9035,G+010-0070,306,6.1,1,SEQ_us2000iy0q,train
us2000iyta,2018-12-29T03:39:09Z,2018,7.0,mww,60.21,5.8983,126.9209,G+000+0120,94,6.6,1,SEQ_us2000iyta,development
us2000iyzj,2018-12-29T19:08:30Z,2018,5.2,mww,52.0,42.3513,143.079,G+040+0140,28,3.7,0,SEQ_us2000iyzj,train
us2000izcv,2018-12-31T02:35:37Z,2018,6.0,mww,31.0,54.4266,-161.5131,G+050-0170,22,3.8,0,SEQ_us2000izcv,development
us2000izex,2018-12-31T10:49:41Z,2018,5.3,mww,99.39,-31.7756,-69.2343,G-040-0070,49,5.0,0,SEQ_us2000izex,train
ak0191pccr7,2019-01-01T03:03:30Z,2019,5.0,ml,44.4,61.2975,-149.9523,G+060-0150,1073,4.4,0,SEQ_ak0191pccr7,train
us2000j0ja,2019-01-05T19:25:38Z,2019,6.8,mww,570.41,-8.144,-71.587,G-010-0080,13,2.8,0,SEQ_us2000j0ja,train
ak0199za3yf,2019-01-06T03:45:34Z,2019,5.1,ml,17.1,65.407,-153.2799,G+060-0160,22,5.0,0,SEQ_ak0199za3yf,train
us2000j0th,2019-01-06T13:41:59Z,2019,5.6,mww,14.0,34.1248,45.6794,G+030+0040,46,4.0,0,SEQ_us2000j0th,train
us2000j0uj,2019-01-06T17:27:18Z,2019,6.6,mww,43.21,2.258,126.758,G+000+0120,10,2.0,0,SEQ_us2000j0uj,train
us2000j1c6,2019-01-08T09:54:47Z,2019,5.2,mb,35.0,-7.8778,106.5655,G-010+0100,20,3.3,0,SEQ_us2000j1c6,development
us2000j1d4,2019-01-08T12:39:30Z,2019,6.3,mww,35.0,30.5872,131.0441,G+030+0130,18,3.8,0,SEQ_us2000j1d4,train
ak019lrs7iu,2019-01-13T16:45:55Z,2019,5.0,ml,44.8,61.2993,-150.0647,G+060-0160,2525,5.4,0,SEQ_ak0191pccr7,train
us2000j3mh,2019-01-14T04:23:41Z,2019,5.0,mb,53.43,36.1902,139.8748,G+030+0130,137,5.0,0,SEQ_us2000j3mh,development
us2000j5qm,2019-01-18T12:46:24Z,2019,5.1,mww,49.97,35.8998,140.5698,G+030+0140,103,4.3,0,SEQ_us2000j3mh,development
us2000j6hy,2019-01-20T01:32:52Z,2019,6.7,mww,63.0,-30.0404,-71.3815,G-040-0080,790,7.6,1,SEQ_us2000j6hy,train
us2000j6tj,2019-01-21T11:57:20Z,2019,5.6,mww,29.0,15.584,-94.7368,G+010-0100,27,4.3,0,SEQ_us2000j6tj,train
ak01910ggmj6,2019-01-22T04:43:19Z,2019,5.2,mww,121.5,58.3317,-155.3231,G+050-0160,50,4.3,0,SEQ_ak01910ggmj6,train
us2000j832,2019-01-24T03:04:57Z,2019,5.2,mb,159.2,6.7506,-73.0062,G+000-0080,123,4.1,0,SEQ_us2000j832,train
us2000j86l,2019-01-24T10:28:28Z,2019,5.1,mb,58.3,-30.1191,-71.3753,G-040-0080,19,5.4,0,SEQ_us2000j6hy,train
us2000j898,2019-01-24T14:30:54Z,2019,5.1,mww,47.7,36.0652,28.0928,G+030+0020,10,3.8,0,SEQ_us2000j898,train
us2000j8n4,2019-01-25T04:45:22Z,2019,5.7,mww,60.5,-14.5333,-75.3517,G-020-0080,68,5.8,0,SEQ_us2000j8n4,train
us2000j94y,2019-01-26T08:23:03Z,2019,5.5,mww,48.24,40.3332,142.2224,G+040+0140,10,5.4,0,SEQ_us2000j94y,train
us2000j967,2019-01-26T12:32:26Z,2019,5.6,mww,10.0,3.0345,-75.7383,G+000-0080,360,5.0,0,SEQ_us2000j967,train
us2000j9mr,2019-01-28T09:00:47Z,2019,5.2,mww,21.0,-35.5891,-72.9602,G-040-0080,10,3.8,0,SEQ_us2000j9mr,train
us2000j9um,2019-01-28T21:07:09Z,2019,5.5,mww,13.06,3.0835,-75.6461,G+000-0080,242,4.9,0,SEQ_us2000j967,train
us1000irvq,2019-01-30T01:46:11Z,2019,5.4,mww,171.68,17.456,-93.9655,G+010-0100,13,3.4,0,SEQ_us1000irvq,development
us1000irxk,2019-01-30T05:21:35Z,2019,5.3,mww,24.94,23.7346,122.4948,G+020+0120,19,2.7,0,SEQ_us1000irxk,train
us2000jbub,2019-02-01T16:14:12Z,2019,6.7,mww,66.0,14.6802,-92.4527,G+010-0100,377,5.8,0,SEQ_us2000jbub,train
us2000jcbz,2019-02-02T09:27:36Z,2019,6.0,mww,20.0,-2.8462,100.0743,G-010+0100,15,6.7,1,SEQ_us2000jcbz,train
us2000jcds,2019-02-02T12:04:34Z,2019,5.6,mww,211.72,36.4642,70.7006,G+030+0070,62,4.1,0,SEQ_us2000jcds,development
pr2019035005,2019-02-04T14:33:48Z,2019,5.3,ml,74.0,18.1358,-68.5523,G+010-0070,422,4.7,0,SEQ_pr2019035005,train
us2000jd8d,2019-02-04T17:45:48Z,2019,5.8,mww,70.0,-2.4081,-79.8348,G-010-0080,118,4.9,0,SEQ_us2000jd8d,train
us2000jdgj,2019-02-05T02:26:09Z,2019,5.4,mww,7.73,39.052,20.5868,G+030+0020,34,5.6,0,SEQ_us2000jdgj,train
us2000jdp4,2019-02-05T16:47:06Z,2019,5.2,mww,20.67,35.103,74.1694,G+030+0070,81,4.6,0,SEQ_us2000jdp4,development
us2000jds8,2019-02-05T19:31:36Z,2019,5.0,mww,10.0,40.8961,48.6067,G+040+0040,33,4.2,0,SEQ_us2000jds8,train
us2000je43,2019-02-06T10:25:20Z,2019,5.5,mww,130.2,15.858,120.6186,G+010+0120,55,2.9,0,SEQ_us2000je43,train
us2000jfb2,2019-02-08T11:55:07Z,2019,5.9,mww,20.0,9.8456,126.5791,G+000+0120,67,5.2,0,SEQ_us2000jfb2,train
us2000jfx7,2019-02-10T10:54:48Z,2019,5.4,mww,10.0,27.0899,55.5458,G+020+0050,86,4.8,0,SEQ_us2000jfx7,train
us2000jhyq,2019-02-14T14:33:16Z,2019,5.5,mww,10.0,-12.1674,-74.3097,G-020-0080,12,8.2,1,SEQ_us2000jhyq,development
us2000jjm5,2019-02-18T19:30:22Z,2019,5.7,mww,23.0,-9.5093,112.8605,G-010+0110,10,2.0,0,SEQ_us2000jjm5,train
us2000jkr3,2019-02-20T18:23:29Z,2019,5.1,mww,10.0,39.6916,26.4007,G+030+0020,140,4.3,0,SEQ_us2000jkr3,train
us2000jl3a,2019-02-21T12:22:40Z,2019,5.4,mww,28.0,42.76,141.9473,G+040+0140,101,5.6,0,SEQ_us2000jl3a,train
us2000jlfv,2019-02-22T10:17:23Z,2019,7.5,mww,145.0,-2.1862,-77.0505,G-010-0080,418,6.7,1,SEQ_us2000jlfv,train
us2000jlh2,2019-02-22T10:40:40Z,2019,5.5,mb,70.89,-2.2377,-79.7366,G-010-0080,45,6.1,1,SEQ_us2000jd8d,train
us1000j96d,2019-03-01T08:50:42Z,2019,7.0,mww,267.0,-14.7131,-70.1546,G-020-0080,160,7.2,1,SEQ_us1000j96d,development
us1000j9s1,2019-03-02T03:22:54Z,2019,5.9,mww,18.73,41.9469,146.894,G+040+0140,11,3.1,0,SEQ_us1000j9s1,development
us1000j9yd,2019-03-02T19:46:21Z,2019,5.6,mww,15.68,18.6542,120.3562,G+010+0120,11,4.8,0,SEQ_us1000j9yd,train
us1000j9yt,2019-03-02T20:21:52Z,2019,5.5,mww,10.42,-33.6774,-72.5954,G-040-0080,16,5.0,0,SEQ_us1000j9yt,train
us1000ja57,2019-03-03T15:25:53Z,2019,5.1,mww,49.22,18.4451,-101.4137,G+010-0110,32,4.1,0,SEQ_us1000ja57,train
us1000jaaq,2019-03-04T10:06:00Z,2019,5.9,mww,10.0,-5.2208,146.2053,G-010+0140,12,3.4,0,SEQ_us1000jaaq,train
ak0192zumrhu,2019-03-06T21:33:13Z,2019,5.2,mww,9.1,66.3108,-157.2186,G+060-0160,11,2.0,0,SEQ_ak0192zumrhu,development
us1000jbws,2019-03-07T15:34:28Z,2019,5.7,mww,17.0,-29.4648,-72.6945,G-030-0080,13,2.0,0,SEQ_us1000jbws,train
us1000jccx,2019-03-08T15:06:12Z,2019,6.0,mww,30.0,10.384,126.006,G+010+0120,62,2.0,0,SEQ_us2000jfb2,train
us1000jeji,2019-03-13T04:48:49Z,2019,5.2,mww,37.25,33.8114,134.8565,G+030+0130,56,5.7,0,SEQ_us1000jeji,train
hv70863117,2019-03-13T10:55:13Z,2019,5.54,ml,6.97,19.3258333,-155.2005,G+010-0160,1998,5.3,0,SEQ_hv70863117,development
us1000jg5z,2019-03-15T05:03:50Z,2019,6.3,mww,359.0,-17.8744,-65.9072,G-020-0070,127,5.0,0,SEQ_us1000jg5z,train
us1000jgvf,2019-03-15T23:07:56Z,2019,5.5,mww,90.11,6.2517,125.3722,G+000+0120,17,4.1,0,SEQ_us1000jgvf,train
